date,gauge_id,lvl_sm,q_cms_s,lvl_mbs,q_mm_day,t_max_e5l,t_max_e5,t_min_e5l,t_min_e5,prcp_e5l,prcp_e5,prcp_gpcp,prcp_imerg,prcp_mswep,Eb,Es,Et,SMsurf,SMroot,Ew,Ei,S,E,Ep
2010-09-05,9326,31.0,1.76,140.09,0.140425142882472,17.136642740797697,17.001139763523895,7.342855383977053,7.323626550240419,0.02807861712389,0.17708303356889998,0.0,0.15471273369033137,0.0179493062455886,0.0148965483343455,0.0,0.9476068515558658,0.1878826582035239,0.1830947438419754,0.0062322989444606,0.0,0.5284449729690323,0.9687356825280332,0.9753718952810888
2010-09-06,9326,30.0,1.65,140.08,0.1316485714523175,20.53803092246892,20.478278673619457,10.898918723421332,10.79634662926037,0.0033344306317938167,0.030371697651574343,1.0966028725734498,1.875867505102281,0.6428650326773232,0.0112839056254976,0.0,0.7482871990588655,0.1872298743362409,0.1827433579650208,0.0048209302354769,0.0125290083631373,0.5299761786214939,0.7769210383180489,0.7798100093959306
2010-09-07,9326,30.0,1.65,140.08,0.1316485714523175,17.514238861680212,17.527621926766585,8.565500072886095,8.656063780868237,0.1654441181675,1.0772929733985,0.0001827621956853,0.1451409105418762,0.0371918781403236,0.0083547198906976,0.0,0.5707809354967375,0.1867233215484901,0.182396771565333,0.003713579733048,0.0038873231153615,0.5252643392080885,0.5867365607702288,0.5940607236471815
2010-09-08,9326,29.0,1.56,140.07,0.1244677402821911,25.812102825396323,25.791626801455834,9.495358504520084,9.590282877769937,0.01009550280826,0.06514420063364017,0.0,0.20856604976376159,0.0429289071266316,0.013999978264744,0.0,0.9732237966559436,0.1858729244864482,0.1818012688491644,0.0064436186710697,0.0,0.524191386075655,0.9936673913782768,1.0085274652017195
2010-09-09,9326,29.0,1.56,140.07,0.1244677402821911,21.340628220089854,21.221477342038668,6.932522226030358,6.930344523574661,0.015588250700150002,0.11469112146839999,0.0,0.1813697497706319,0.0371766697462318,0.010990768577941,0.0,0.7612863284565312,0.1853933144525635,0.1814143596233122,0.0053695996941804,0.1790515077393039,0.5291973326648998,0.9566981983880992,0.9612783833952688
2010-09-10,9326,27.0,1.38,140.05,0.1101060779419383,10.270271680768019,10.20913317094761,4.354280565028034,4.22745042097705,1.59629790664034,12.403720686555001,0.0,0.5591564439624056,1.248693455033427,0.0076292146703904,0.0,0.4827682591816656,0.1890469140785656,0.181904029568184,0.0034680367359705,0.4165905708699557,0.5320769854168775,0.9104560633060056,0.9104560633060056
2010-09-11,9326,27.0,1.38,140.05,0.1101060779419383,15.286247799309251,15.245964208419934,4.376207130814407,4.264063777448769,0.09328535949476,0.725799194787,0.333018907867383,2.1055668369835128,0.2585402267596928,0.0096097558545124,0.0,0.6678753251643866,0.1848855349726188,0.1813384029935709,0.0045864715874996,0.0646874699041523,0.529976982340119,0.7467590138045548,0.7495508112611315
2010-09-12,9326,27.0,1.38,140.05,0.1101060779419383,9.959024044002092,9.86979821169308,0.5324084976168706,0.5216005258976111,0.27516591513280003,2.0718228739771,0.0,0.01258903015714715,0.0988530177062152,0.0079359218889948,0.0,0.5812703974348857,0.1844762359177597,0.180984202352103,0.0038615799929138,0.0001833779404049,0.5231931746023436,0.5932512749475181,0.6032249673388022
2010-09-13,9326,27.0,1.38,140.05,0.1101060779419383,7.32170601002656,7.217112186571626,-0.13216340921945857,-0.13945770465727492,0.30275520166271996,2.5150480575548,0.0,0.05646572012120032,0.068664573302487,0.0069310924924625,0.0,0.5310948067524985,0.1841044733499219,0.1806598730981214,0.003589169977475,0.0,0.5226051403001472,0.5416150755286052,0.5514345095565438
2010-09-14,9326,27.0,1.38,140.05,0.1101060779419383,8.980351392931027,8.859674888103655,0.09189261273343163,0.09621306343609604,0.18352630614437,1.5059181296965,0.0,0.057183431527983455,0.0444816480899842,0.0072951135007632,0.0,0.5795152508667931,0.1837016240548413,0.1803065207318215,0.0038800381265206,0.0,0.5222377740642296,0.5906904378565796,0.6017645810209111
2010-09-15,9326,27.0,1.38,140.05,0.1101060779419383,10.754587908675035,10.69068043920754,1.5973739700824012,1.5625494383096452,2.9200665297665602,20.9089830691192,0.1467330390292831,1.4618848377244777,2.459447854493663,0.0068707639565037,0.0,0.4282354138374574,0.1877939813536456,0.1807506885348268,0.0032893296990924,0.4727305595074887,0.5320769854168775,0.9111260615847424,0.9111260615847424
2010-09-16,9326,27.0,1.38,140.05,0.1101060779419383,8.017746797969266,7.947585376617781,2.4331553285936707,2.37677323784942,0.6646983342050801,4.9110001290152,0.281723153894223,0.1712798837450043,0.1839513712251551,0.0075748064906296,0.0,0.5285382297315165,0.18462415571615,0.1804507292795147,0.0036009471320524,0.1567846686541182,0.5240690017188017,0.6964986379560931,0.7049385190601698
2010-09-17,9326,27.0,1.38,140.05,0.1101060779419383,10.407763473489808,10.31931301463976,2.3454094316028886,2.2812863990242818,4.2169254847480495,30.998637022382002,4.177094099756863e-05,0.49576017632133634,2.5845591562122165,0.0037217566917467,0.0,0.1563664597171166,0.2012050709234366,0.1821786886388398,0.001553148774411,0.6645978361560118,0.5320769854168775,0.826239213017733,0.826239213017733
2010-09-18,9326,28.0,1.47,140.06,0.1172869091120647,5.321143343228357,5.264398653376702,0.8959598224789147,0.7603500988705036,0.83615676499932,6.2137000719449,0.0,0.0019469623843665002,0.3838237855425384,0.0040614923247972,0.0,0.2532172334450866,0.1908779912897512,0.1820568996375411,0.0016721088618884,0.0426390702765077,0.5320769854168775,0.3015899153659515,0.3015899153659515
2010-09-19,9326,28.0,1.47,140.06,0.1172869091120647,5.798472728242302,5.724367727404626,0.46673562975746563,0.3743639444483051,0.62051275854855,4.526900020091,0.0,0.0,0.176696112029464,0.0051135232484353,0.0,0.3191002482277354,0.1872918205391402,0.1818764338813905,0.0022387662943392,0.0189240347595936,0.5261220568386578,0.3453765726087311,0.3491665543471273
2010-09-20,9326,28.0,1.47,140.06,0.1172869091120647,8.79689817368012,8.778381012225907,0.36128490049634365,0.2750360864554864,0.15007287232652,0.9842947304309999,0.0,0.24996551481294382,0.0733134395632846,0.0075125382158549,0.0,0.4718990004416527,0.1838673665533698,0.181465621746257,0.0031719386321044,0.0022317580024863,0.5252455574751664,0.4848152438603634,0.4911003667290906
2010-09-21,9326,28.0,1.47,140.06,0.1172869091120647,15.309329164804183,15.303827733935236,7.211507981639215,7.056756325908623,0.01251928401421,0.07834213060907019,0.2178723984461421,0.5719877347078809,0.0860016051788316,0.0052840858839738,0.0,0.3522581077870192,0.1837368637008586,0.1813011496022957,0.0022855261341172,0.0013184307389668,0.5242766325624635,0.3611461607350233,0.3662075800376702
2010-09-22,9326,28.0,1.47,140.06,0.1172869091120647,18.94978403421976,18.833227377121432,7.152995431535999,6.997705910328193,-4.4823138587655225e-06,-3.2514200435236036e-05,0.0,0.00555467829230975,0.000223612521244,0.0100054893119706,0.0,0.6563631524843121,0.1834267320594207,0.1808994802547057,0.0044397848568467,0.0,0.522740188269051,0.6708084204971968,0.6827320976663016
2010-09-23,9326,28.0,1.47,140.06,0.1172869091120647,18.348886603281812,18.234804842125243,3.8295368642976086,3.7652922678641403,1.79769282628779,13.636321740376701,0.183446153735274,1.5134465114793425,2.0813915695751466,0.0093530789058255,0.0,0.5491749780300063,0.1854247369451687,0.1809733030838911,0.0039876551629192,0.3992833869072797,0.5320769854168775,0.9617991186607304,0.9617991186607304
2010-09-24,9326,28.0,1.47,140.06,0.1172869091120647,6.31845895010855,6.249732384311301,-0.5051769275777929,-0.4896897787866692,2.7677361579649498,19.200383221346698,0.0,0.0,1.852231868541024,0.0063639129147679,0.0,0.3434715195775362,0.1938518129206862,0.1819568922723698,0.0026282565948686,0.484388805558131,0.5320769854168775,0.8368524930993299,0.8368524930993299
2010-09-25,9326,28.0,1.47,140.06,0.1172869091120647,3.8148438932776685,3.840892197629614,-2.7727474744701226,-2.713236699481854,0.14957330375937,1.0368144197675002,0.0773689731880946,0.0015376304669922,0.0,0.0035531148085238,0.0,0.2291972691808734,0.1884300375306404,0.181818818499023,0.0015082475392091,0.0,0.525700649563072,0.2342586270705175,0.2370038567301752
2010-09-26,9326,34.0,2.09,140.12,0.1667548571729356,8.151869343639419,8.228530144219917,-2.7166793936683575,-2.6637674786413186,7.606286409407558e-05,0.0005890886089360487,0.0,0.00875011556706147,0.0,0.0072574218907529,0.0,0.4531886579287049,0.1868176924995334,0.1815421559919005,0.0030330900243981,0.0,0.524790909672268,0.4634791600611724,0.4698435070564736
2010-09-27,9326,35.0,2.2,140.13,0.1755314286030901,12.84141119993268,12.892007361930439,0.3873236215750353,0.4015994400227214,-4.4823138587655225e-06,-3.2514200435236036e-05,0.0,0.00277900143823933,0.0,0.0080965730660801,0.0,0.5006857206380477,0.1862858108606218,0.1812362608837666,0.0033482957725026,0.0,0.5231942731903976,0.512130592559199,0.5207360600147385
2010-09-28,9326,34.0,2.09,140.12,0.1667548571729356,14.699536026205635,14.7461276555116,1.7601236341230901,1.7387199852570348,0.45344078963462997,3.5556655717947,1.536806992887324,2.131030056144919,1.300781746108644,0.0077787054789951,0.0,0.4200019571199836,0.1926391661608793,0.1819440690436816,0.0032378308504902,0.5420394413856292,0.5320769854168775,0.9730579542906918,0.9730579542906918
2010-09-29,9326,33.0,1.98,140.11,0.157978285742781,12.341624548129118,12.278743059564647,5.667759708414451,5.594570743866427,3.67937992695574,26.7219907660979,0.0,0.14064263526574824,1.9225908247256636,0.0034045800972421,0.0,0.1824645195027824,0.1905733824285541,0.18210213254239,0.0013852211508317,0.2962512583953605,0.5320769854168775,0.4835055776138586,0.4835055776138586
2010-09-30,9326,29.0,1.56,140.07,0.1244677402821911,9.291856071289601,9.214730108812489,6.61352573149594,6.558347562104416,2.54461221757965,18.7770472991513,2.9403252044004944,1.705304196046729,1.8461521421554288,0.0039764145756879,0.0,0.1981084701352138,0.1928455160529902,0.1825487361763073,0.0015816688694881,0.413356879209524,0.5320769854168775,0.6170234254828244,0.6170234254828244
2010-10-01,9326,28.0,1.47,140.06,0.1172869091120647,16.228102832562683,16.224247169906903,9.071020399683562,9.00255647246695,0.75550427885134,4.9292024305779005,0.0,2.7076940985130244,0.3046785316595217,0.003400880620926,0.0,0.2164026243633449,0.1887910124492734,0.1824198189765945,0.0014991150509634,0.0018740549290978,0.5275838345078693,0.2231766802052809,0.2250778986087762
2010-10-02,9326,29.0,1.56,140.07,0.1244677402821911,19.89422176015796,19.789076184192652,8.506228100311318,8.528343936494878,0.15667729107137,1.0575844417822,0.9803857233247864,10.022819520860764,2.421306443174371,0.0082954685453669,0.0,0.4601575252415977,0.1921226516237359,0.1828871783860835,0.0034587416794452,0.4618123918992707,0.5320769854168775,0.933724162523928,0.933724162523928
2010-10-03,9326,32.0,1.87,140.1,0.1492017143126265,7.810320258157276,7.94580811653492,3.9860911360630666,4.012930423172861,6.62085273286495,47.844602090243406,2.7201053689991053,7.188355402731434,4.9877624178326965,0.0009243570453072,0.0,0.0270106427064477,0.2225178219005031,0.186880988837685,0.0003824749709743,1.0098814239807137,0.5320769854168775,1.0381989385796886,1.0381989385796886
2010-10-04,9326,37.0,2.48,140.15,0.1978717922434833,4.896114932591956,4.796287940654395,-0.4078459880813625,-0.4858703086943592,0.8859169908818699,7.5444804171081,0.0607378510229569,0.061367836125488476,0.4524814264788145,0.0019504740707889,0.0,0.0875796523450271,0.2040032232943173,0.1871077672229878,0.0008324828221552,0.3716716757801388,0.5320769854168775,0.4620342778311415,0.4620342778311415
2010-10-05,9326,35.0,2.2,140.13,0.1755314286030901,4.307258147602909,4.279607968174844,-1.192818400958629,-1.2326024576150303,0.42048469619769,3.2883232332488004,0.0,0.0,0.1219894718270785,0.0034921937497959,0.0,0.2199541959623576,0.1973302360432833,0.1867226232374427,0.0015102251149607,0.0150574226407884,0.5281534154494003,0.2400140406828617,0.2416901545844119
2010-10-06,9326,37.0,2.48,140.15,0.1978717922434833,5.254402288731967,5.104363957476437,-0.9607358357317821,-0.9881871110659404,0.34176433876171003,2.7302029916444,0.1202950447815251,0.00689898731462029,0.1653768866851847,0.0040640133324699,0.0,0.2507849204532354,0.1942408134109744,0.1863508579048684,0.00172884834032,0.0034855601477023,0.5274262293493925,0.26006333869584,0.2623545218822929
2010-10-07,9326,36.0,2.34,140.14,0.1867016104232867,4.266837177304126,4.252928803549139,-1.4858751737261855,-1.5238132562201372,1.3745055400638502,9.9369260290098,0.1431120261570996,0.3291828343279327,0.5009656496195694,0.0032826119026578,0.0,0.1883672904111711,0.1935887987339355,0.1861916986383525,0.0014312095149001,0.1509801236164048,0.5320769854168775,0.3440612328636957,0.3440612328636957
2010-10-08,9326,35.0,2.2,140.13,0.1755314286030901,4.026146658656046,3.9398980810565263,-0.8959486442780644,-0.9024374321850814,0.9353953356853101,7.1114864557313995,0.0,0.007704524872718491,0.314379696308207,0.0041362876394916,0.0,0.227985802691155,0.1942731044068503,0.1862988088152537,0.0018024425806552,0.2858627859603013,0.5320769854168775,0.5197873150608062,0.5197873150608062
2010-10-09,9326,35.0,2.2,140.13,0.1755314286030901,4.375133281753222,4.342831603108493,1.26532226464235,1.2160084287445443,2.88295406126127,21.3746937215097,1.0403694731618336,0.4786341312465481,2.595410736242844,0.0022803041649645,0.0,0.081117350368845,0.2050088177927924,0.1873870295625239,0.0009256661890342,0.5739457073074714,0.5320769854168775,0.6582690252107783,0.6582690252107783
2010-10-10,9326,38.0,2.62,140.16,0.20904197406368,5.5170424641160025,5.473854153003174,3.385540282541001,3.3605512814883127,4.50639030753132,32.483490032044,0.0,0.06777739094073834,2.9584054054555877,0.0017044252888796,0.0,0.0522591821335272,0.2072136958611805,0.1883226731532475,0.0006607885675178,0.5333217432060059,0.5320769854168775,0.5879461307517686,0.5879461307517686
2010-10-11,9326,41.0,3.05,140.19,0.243350389654284,4.92921008345138,4.900573121845923,2.0782505640624436,2.108578867681217,1.38472268903721,10.3973237030274,0.0729986676614963,0.07212357149645439,0.6051349775082718,0.0022054468149539,0.0,0.1242004979911353,0.1996405944109293,0.1879925862106001,0.000944202524592,0.132183909346462,0.5320769854168775,0.2595340565555328,0.2595340565555328
2010-10-12,9326,43.0,3.35,140.21,0.2672864935547053,6.14477798043572,6.173006149365676,3.1183950950936037,3.0900043530623407,1.61222073395298,11.6426910725133,0.0743300202605718,2.476957979451024e-07,0.7767289844780002,0.0020318628423225,0.0,0.1099801357942248,0.19730337739664,0.1877885014488606,0.0008314223120672,0.1524613962604732,0.5320769854168775,0.2653048166107907,0.2653048166107907
2010-10-13,9326,45.0,3.65,140.23,0.2912225974551267,10.537721967498214,10.455264168214455,-0.4850565455564606,-0.5870002092069626,0.10071943016292,0.7243251087768999,0.0,0.00612213437938096,0.0,0.0032981185769728,0.0,0.2121043200836471,0.1947376179877306,0.1875170179529077,0.0014628562208194,0.0,0.5253387358325934,0.2168652939106452,0.2196229494690337
2010-10-14,9326,42.0,3.2,140.2,0.2553184416044947,11.182151601004932,11.187038711382343,-1.3633308628352552,-1.442185512046251,0.0002946594936418421,0.002044853397530689,0.2156701660627168,0.0,0.0,0.0036889566672029,0.0,0.2349998412285425,0.1945973828356299,0.1874775480134667,0.0016364252142376,0.0252386202957172,0.5313718404299974,0.265563840821083,0.2658935444628828
2010-10-15,9326,42.0,3.2,140.2,0.2553184416044947,11.537782383703643,11.542198581015896,0.8979485414793089,0.8458914243011577,0.80733537148659,5.4899872868976,0.0,0.00625703219899912,0.3041713310535905,0.0034172499945973,0.0,0.2167346258865864,0.1944713892156652,0.1874339640827614,0.00145782431527,0.0035974667018783,0.5282460248247087,0.2252071688108236,0.2268354359703056
2010-10-16,9326,42.0,3.2,140.2,0.2553184416044947,9.323832896146996,9.419047043648902,0.7576098168062799,0.6774121383426746,0.14231688724094,1.0415480480257,0.0739971055891035,0.19597452668268905,0.1352904738113676,0.003435000480541,0.0,0.2045642834355102,0.194160071717034,0.187340011769167,0.0014758776871317,0.0672045887139184,0.5320769854168775,0.2766797476022964,0.2766797476022964
2010-10-17,9326,41.0,3.05,140.19,0.243350389654284,6.111606122799458,5.983716032294069,-0.3825114012176414,-0.5266065949866174,0.05686514116058,0.4420861607563,0.0,0.00138950071911966,0.0145591508922719,0.0024099965543169,0.0,0.1481464115975914,0.1939024641499042,0.1872480690304757,0.0010601961674342,0.0,0.5236381393792124,0.1516166049710661,0.1541133721953499
2010-10-18,9326,41.0,3.05,140.19,0.243350389654284,7.17334547520602,7.159464808492942,-1.065108435761033,-1.1407417186902649,0.07167093729511,0.5393238494584,0.5380582299607223,1.4424168042278858,0.2688535572905703,0.0035782453532126,0.0,0.1811452960526763,0.1971912332288168,0.1876283062954115,0.0015032900701217,0.4046963274461464,0.5320769854168775,0.5909231552920244,0.5909231552920244
2010-10-19,9326,39.0,2.76,140.17,0.2202121558838766,4.272206533683175,4.1961455163161645,-1.0541555745219853,-1.1431618998783506,1.7154166346976099,12.7326240815376,0.0002416374893989,0.6696641540927937,1.435603200688952,0.0008661178904653,0.0,0.0370511560594081,0.197095945293274,0.1877860913680496,0.0004043336335601,0.2836328589502992,0.5320769854168775,0.3219544690645172,0.3219544690645172
2010-10-20,9326,37.0,2.48,140.15,0.1978717922434833,1.4825967324631506,1.3941547568081205,-4.087407328557958,-4.080363934568709,0.38975910169969,2.9825992923715,0.0,0.00292442893196022,0.1628087843711816,0.0011317489933548,0.0,0.063936419323542,0.1961835076987968,0.1877914051266166,0.0006421500949187,0.2019610642382012,0.5320769854168775,0.2676713789938508,0.2676713789938508
2010-10-21,9326,37.0,2.48,140.15,0.1978717922434833,0.47951687390332154,0.41504060842385115,-3.854109299803497,-3.85228767869944,0.40626832595167,3.0707410394496,0.0529801840209401,0.1291470851924338,1.0115048103007322,0.001179573175512,0.0,0.0453790419074621,0.1987946100532099,0.1880682646341364,0.0006566427035303,0.3923908463435436,0.5320769854168775,0.4396061052808653,0.4396061052808653
2010-10-22,9326,37.0,2.48,140.15,0.1978717922434833,0.7474164957265543,0.7365827296085286,-6.359934062849561,-6.6329765141070425,3.75686623944927,28.2284923169629,0.0615681936556478,0.2116814507511251,2.689710021705386,8.258409804262452e-05,0.0,0.0105360892477375,0.2104246002878362,0.1895688013772921,0.000327092391102,0.6169419395489917,0.5320769854168775,0.6278877041025896,0.6278877041025896
2010-10-23,9326,36.0,2.34,140.14,0.1867016104232867,-0.5812988431759436,-0.596003638648142,-6.671653784102318,-7.0452532335706906,0.37026794251217,2.8096359433157,0.1823994069280329,0.0,0.1540254087921306,0.0004227088149954,0.0,0.0723299494272538,0.2010918150810629,0.1892111015662856,0.0008909303635097,0.0733508095826791,0.5320769854168775,0.1469943993246232,0.1469943993246232
2010-10-24,9326,36.0,2.34,140.14,0.1867016104232867,2.831145979414771,2.8164546987421204,-1.1641924916906419,-1.261107914184663,0.06886032661497,0.5007633106606,8.899405521566576e-05,0.18156495739083178,0.0,-2.585462070795089e-05,0.0,0.0416364396180436,0.1983131406262288,0.1889006879416788,0.0005596621808116,0.0,0.5240922687500924,0.0421702467527659,0.0428264510600602
2010-10-25,9326,35.0,2.2,140.13,0.1755314286030901,5.210449780446481,5.129514696651313,-0.22836757208239078,-0.2789127530864448,0.03551983028608,0.2775593084953,0.275088419860536,0.5570371303833661,0.0,0.0006175322966114,0.0,0.0734072215794204,0.1965793732856526,0.188711954703835,0.0007108211262938,0.0,0.5238386785125816,0.0747355745785155,0.0759131437370168
2010-10-26,9326,35.0,2.2,140.13,0.1755314286030901,3.6061018275410675,3.562384680253558,-0.71929107905504,-0.7298690560244836,0.0016386648976674603,0.012814975161411975,0.0,0.0054149205885995,0.0,0.0007505212568134,0.0,0.0712533167954896,0.1958123927630063,0.1885950816307169,0.0006481493231009,0.0,0.5233240767310368,0.0726519843141185,0.0738796787671519
2010-10-27,9326,35.0,2.2,140.13,0.1755314286030901,6.701624119291523,6.644787398417293,0.2914670938224049,0.29471911458767863,0.0012259128403723704,0.008892633819037054,0.6843061332998044,1.2455323510035916,0.0,0.0010396535446148,0.0,0.0798692857207362,0.1960119408236675,0.1886442798724361,0.0006455596511931,0.0,0.52361305027456,0.0815545004394148,0.0828712895495112
2010-10-28,9326,35.0,2.2,140.13,0.1755314286030901,6.549585613803913,6.502680634734702,2.259965558088197,2.2473207963166146,0.08746537248387999,0.6664395886385001,0.4048028124590004,0.0794814329788865,0.0985581822610117,0.0008442081232053,0.0,0.0610869362345807,0.1956439087890077,0.1885758356499264,0.0004428130269142,0.0,0.5231067664852715,0.0623739570134195,0.0634001790575156
2010-10-29,9326,36.0,2.34,140.14,0.1867016104232867,5.81645262560437,5.866731444071547,-0.4927923022660252,-0.4525962987515868,0.24632550669854,1.7424820785647,1.8457770867902312,0.01995188869102193,0.1687247503872757,0.0004987030881248,0.0,0.0417247346783999,0.1954888839210786,0.1885414439596022,0.0003037092378868,0.0,0.5224171077395796,0.0425271461222519,0.0432370854715308
2010-10-30,9326,36.0,2.34,140.14,0.1867016104232867,0.7465254155605976,0.8024494715444916,-3.6781220282628624,-3.6446381518035764,0.024649660159629997,0.1732771997486,0.0,0.045389700971775554,0.0,0.0005143537706816,0.0,0.0414010411817932,0.1953626704244127,0.1885163901538718,0.0003303396226995,0.0,0.5221651388882642,0.0422457337527939,0.0430286379588984
2010-10-31,9326,37.0,2.48,140.15,0.1978717922434833,5.307055441357647,5.312749828927849,-3.197758282547909,-3.166878264506579,0.0005555664138267183,0.004031472467227263,0.0,0.0,0.0,0.0009967152039555,0.0,0.0700364784616285,0.1952356131998205,0.188475612837604,0.0005385702673752,0.0,0.521996500750826,0.0715717623396937,0.0729533108900196
2010-11-01,9326,37.0,2.48,140.15,0.1978717922434833,6.0535777393972126,6.084072992097447,-0.3846057530814164,-0.4738991616724775,2.11929583659142,14.7581436784119,0.0,0.02913367957374265,0.9426343530296,0.0004633508303844,0.0,0.0150380739250823,0.197172010570365,0.1886618613036589,0.0002437925519131,0.3215053633569396,0.5320769854168775,0.3372505813241257,0.3372505813241257
2010-11-02,9326,37.0,2.48,140.15,0.1978717922434833,3.6384829225912085,3.72721931394733,-0.5801757053318397,-0.6122764561163763,0.19611843029344,1.3300632662444,0.2722918047754263,0.0,0.0060293563399515,0.0003653787095078,0.0,0.0230053494829824,0.1963701863870821,0.1886842759767439,0.0002437513832047,0.0988310463971081,0.5320769854168775,0.1224455246480209,0.1224455246480209
2010-11-03,9326,37.0,2.48,140.15,0.1978717922434833,6.670571299293158,6.653015186464074,0.5386138618232508,0.6975361170934207,1.6195352058303,11.5060369094689,0.0,1.7709116433988346,1.1409796053524743,0.000785984740696,0.0,0.023064311221048,0.2001335068026245,0.1890627081214854,0.00032744833816,0.401442822523576,0.5320769854168775,0.4256205727644263,0.4256205727644263
2010-11-04,9326,36.0,2.34,140.14,0.1867016104232867,4.557632070028433,4.557501352811471,-0.5519468250348609,-0.6092514674713243,2.16080278837304,16.0445036326256,0.0,0.006897881017730601,1.3369124824724474,0.000226381279427,0.0,0.0084770925919839,0.2020120051095066,0.1894439651683674,0.0001408366680837,0.4121731710172762,0.5320769854168775,0.4210174769034944,0.4210174769034944
2010-11-05,9326,36.0,2.34,140.14,0.1867016104232867,1.6534144813737157,1.6238917557566879,-0.6499399098210574,-0.7043012917400802,0.78473170044099,5.4199614125043,4.016437703395424,0.5247993494424795,0.4087486984900512,0.0005323778465058,0.0,0.0335908211165971,0.1983667215707251,0.1892858340012559,0.0002794653938228,0.0603799267288363,0.5320769854168775,0.0947825933758907,0.0947825933758907
2010-11-06,9326,35.0,2.2,140.13,0.1755314286030901,3.4423227205287503,3.4217798533760515,-2.35087495008014,-2.3460945806172617,0.20115320547245,1.3846378925687,0.0,0.0,0.0394962933030573,-0.0002297569720147,0.0,0.0062530346742095,0.1971437588262289,0.1891519200666638,7.996711175269491e-05,0.0,0.5288809532021431,0.006103244842966,0.0062040346066835
2010-11-07,9326,36.0,2.34,140.14,0.1867016104232867,3.833067964602435,3.819827047383683,-2.3827434629021695,-2.3509521745053803,0.03643588638454,0.2580753476279,0.9823629533134648,2.489853763362996,0.0840374781135548,0.000315508235297,0.0,0.0321397570972792,0.1967264911626695,0.1890986258301332,0.0003993277944121,0.1208816447746282,0.5320769854168775,0.1537362369332031,0.1537362369332031
2010-11-08,9326,37.0,2.48,140.15,0.1978717922434833,3.4946762177755204,3.4465115382766385,0.047564657110228836,0.05677574891274162,0.54639215506773,4.0691516026172,0.273528948305683,0.08198371541529381,0.6496497171922498,0.0005483826888057,0.0,0.0198424167729013,0.1988159416476521,0.1892869816624245,0.0003566371824019,0.3511188190593877,0.5320769854168775,0.371866258451018,0.371866258451018
2010-11-09,9326,37.0,2.48,140.15,0.1978717922434833,0.940703681456057,0.9009863439258083,-4.218512102862974,-4.283830421669563,2.74180781514643,19.9488252764681,0.0,0.00035784195793996,1.474762437883987,-6.781299381697947e-05,0.0,0.0037428473854227,0.2022859744946836,0.1897134663846584,0.0001563258795586,0.4216373543148869,0.5320769854168775,0.4254687049054807,0.4254687049054807
2010-11-10,9326,36.0,2.34,140.14,0.1867016104232867,-2.0739699833129066,-2.119868279930756,-4.78754143839916,-4.864386641616306,3.1744487782863198,24.0514764552374,0.2786275866996109,0.0,2.819691456039646,0.0001933919063766,0.0,0.010803273809241,0.2160741933112213,0.1914383114621782,0.0002568381386935,0.6992018544074645,0.5320769854168775,0.7104553495436705,0.7104553495436705
2010-11-11,9326,31.0,1.76,140.09,0.140425142882472,-5.386407177045498,-5.48691499057378,-15.315676551266677,-15.344309537505353,0.79512797850399,5.9590379629391,0.0,0.0,0.26604789633989,-0.0007228793846803,0.0,-0.0010440848596892,0.2037080918456845,0.1908936566670684,0.0001930683647299,0.0045414598221792,0.530562851340111,0.0029675638548563,0.0029917304114729
2010-11-12,9326,23.0,1.08,140.01,0.0861699740415169,-10.574044562195127,-10.531502852368362,-16.162407703506005,-16.21169292542828,0.07946322603375999,0.6008042863664,0.3906294400781656,0.26350692539264753,0.0297974947385996,-0.0006085454774824,0.0,-0.0003206969517536,0.20091404916244,0.1903879225866805,0.000181285017306,0.0344261671395409,0.5280821108469625,0.0336782085507801,0.0337626644425538
2010-11-13,9326,24.0,1.14,140.02,0.0909571948216012,1.2654629037998575,1.2453384955741171,-14.203518337576497,-14.311772173489146,0.46481593150586,3.4579881333934,0.4592736908815833,0.4016290001531821,0.7146379132634665,-0.0002245620061801,0.0,0.0096310277152482,0.2021699217755566,0.1904794341223047,0.0004581662975725,0.3721526121585602,0.5320769854168775,0.3820172545968369,0.3820172545968369
2010-11-14,9326,30.0,1.65,140.08,0.1316485714523175,3.638158472166083,3.631045902618041,0.36031282573389944,0.3524490386777188,0.32125064382703,2.3703728508891,0.278992772446241,0.6675656083562407,0.1817185719038933,0.0,0.025669726415661,0.0,0.1993010146167923,0.1902895457875681,0.0002258008346636,0.0,0.5320769854168775,0.025669726415661,0.025669726415661
2010-11-15,9326,35.0,2.2,140.13,0.1755314286030901,8.399175982029249,8.277752508494586,1.9008136186047295,1.860540963292408,0.42979667901587,3.1951056296109996,3.5922355103613755,2.213750429570561,1.0693194195534443,0.0,0.0076566201754783,0.0,0.1981879599019109,0.1901416631464673,0.0002409719925747,0.0,0.5320769854168775,0.0076566201754783,0.0076566201754783
2010-11-16,9326,38.0,2.62,140.16,0.20904197406368,3.332734983658895,3.276836376981123,-0.036404927178352864,-0.09017995870323148,1.32560067605841,10.2937548007001,0.0,0.10546226144913391,1.3685847858070923,0.000338250567554,0.0,0.0127909162402874,0.2140229465583932,0.1918589757023254,0.0002343275988792,0.478064567052772,0.5320769854168775,0.4914280725957619,0.4914280725957619
